college_name,season,confirmed_division,data_confidence,total_graduating_seniors,player_name,player_position,player_minutes_played,official_roster_url,notes
Binghamton,2025,NCAA Division I,medium,17,Gaven Egan,MIDFIELD,1161,https://binghamtonbearcats.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Binghamton,2025,NCAA Division I,medium,17,Will Mahoney,DEFENSE,1251,https://binghamtonbearcats.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Binghamton,2025,NCAA Division I,medium,17,Marcus Nahim,MIDFIELD,519,https://binghamtonbearcats.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Binghamton,2025,NCAA Division I,high,17,Daniel Shannon,GOALKEEPER,720,https://binghamtonbearcats.com/sports/mens-soccer/roster/2025,95% confidence — GK minutes confirmed via official stats PDF; name cross-referenced
Campbell University,2025,NCAA Division I,medium,10,Jake Roberts,DEFENSE,1763,https://gocamels.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Campbell University,2025,NCAA Division I,medium,10,Lotem Ben Dov,MIDFIELD,1507,https://gocamels.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Campbell University,2025,NCAA Division I,medium,10,Filipe Matos,MIDFIELD,1150,https://gocamels.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Campbell University,2025,NCAA Division I,medium,10,Emilio Garza,DEFENSE,619,https://gocamels.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Campbell University,2025,NCAA Division I,medium,10,Daniel Santos Rosa,DEFENSE,1562,https://gocamels.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Campbell University,2025,NCAA Division I,medium,10,Kairi Saito,MIDFIELD,383,https://gocamels.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Campbell University,2025,NCAA Division I,medium,10,Sam Roberson,FORWARD,844,https://gocamels.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Campbell University,2025,NCAA Division I,medium,10,Xander Naguib,MIDFIELD,109,https://gocamels.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Campbell University,2025,NCAA Division I,medium,10,Ioannis Moros,MIDFIELD,153,https://gocamels.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Campbell University,2025,NCAA Division I,medium,10,Ethan Roberts,FORWARD,1236,https://gocamels.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Cornell,2025,NCAA Division I,medium,6,Balazs Feher,MIDFIELD,72,https://cornellbigred.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Cornell,2025,NCAA Division I,medium,6,Adam Schaban,FORWARD,795,https://cornellbigred.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Cornell,2025,NCAA Division I,medium,6,Liam May,MIDFIELD,149,https://cornellbigred.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Cornell,2025,NCAA Division I,medium,6,Isaac Delgado,GOALKEEPER,0,https://cornellbigred.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field; not found in stats table (likely did not appear in any games)
Cornell,2025,NCAA Division I,medium,6,Nate Smith,DEFENSE,0,https://cornellbigred.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field; not found in stats table (likely did not appear in any games)
Cornell,2025,NCAA Division I,medium,6,Connor Miller,MIDFIELD,1638,https://cornellbigred.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Elon University,2025,NCAA Division I,high,12,Jackson Leavitt,GOALKEEPER,1730,https://elonphoenix.com/sports/mens-soccer/roster/2025,95% confidence — GK minutes confirmed via official stats PDF; name cross-referenced
Elon University,2025,NCAA Division I,medium,12,August Guinle,DEFENSE,658,https://elonphoenix.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Elon University,2025,NCAA Division I,medium,12,Joe Taylor,DEFENSE,663,https://elonphoenix.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Elon University,2025,NCAA Division I,medium,12,Jack Donlan,DEFENSE,45,https://elonphoenix.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Elon University,2025,NCAA Division I,medium,12,Carlos Levy,DEFENSE,1127,https://elonphoenix.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Elon University,2025,NCAA Division I,medium,12,Majaliwa Msabaha,DEFENSE,1619,https://elonphoenix.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Elon University,2025,NCAA Division I,medium,12,Jordin Wilson,FORWARD,738,https://elonphoenix.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Elon University,2025,NCAA Division I,medium,12,Connor Mucchetti,MIDFIELD,1622,https://elonphoenix.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Elon University,2025,NCAA Division I,medium,12,Colin Veltri,MIDFIELD,549,https://elonphoenix.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Elon University,2025,NCAA Division I,medium,12,Martin Kozak,MIDFIELD,1524,https://elonphoenix.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Elon University,2025,NCAA Division I,medium,12,Jahmir Flowers,MIDFIELD,629,https://elonphoenix.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Elon University,2025,NCAA Division I,medium,12,Ryan Manna,MIDFIELD,0,https://elonphoenix.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field; not found in stats table (likely did not appear in any games)
Florida Gulf Coast,2025,NCAA Division I,high,21,Nicolas Leite,GOALKEEPER,353,https://fgcuathletics.com/sports/mens-soccer/roster/2025,95% confidence — GK minutes confirmed via official stats PDF; name cross-referenced
Florida Gulf Coast,2025,NCAA Division I,medium,21,Mario Bastante,MIDFIELD,1088,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida Gulf Coast,2025,NCAA Division I,medium,21,Victor Lopes,DEFENSE,1396,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida Gulf Coast,2025,NCAA Division I,medium,21,Pedro Arcoverde,DEFENSE,986,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida Gulf Coast,2025,NCAA Division I,medium,21,Linus Dahl,MIDFIELD,444,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida Gulf Coast,2025,NCAA Division I,medium,21,Caio Oliveira,MIDFIELD,1246,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida Gulf Coast,2025,NCAA Division I,medium,21,Cao Chaves,FORWARD,47,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida Gulf Coast,2025,NCAA Division I,medium,21,Jose Bustamante,FORWARD,626,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida Gulf Coast,2025,NCAA Division I,medium,21,Edson Murguia,FORWARD,1017,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida Gulf Coast,2025,NCAA Division I,medium,21,Leo Schorr,MIDFIELD,275,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida Gulf Coast,2025,NCAA Division I,medium,21,Gustaf Rosengren,DEFENSE,149,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida Gulf Coast,2025,NCAA Division I,medium,21,Dylan Zavatini,DEFENSE,57,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida Gulf Coast,2025,NCAA Division I,medium,21,Salvador Martinez,MIDFIELD,137,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida Gulf Coast,2025,NCAA Division I,medium,21,Shachar Nissim,MIDFIELD,278,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida Gulf Coast,2025,NCAA Division I,medium,21,Brian Lopez,MIDFIELD,697,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida Gulf Coast,2025,NCAA Division I,medium,21,Barrett Saunders,DEFENSE,0,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field; not found in stats table (likely did not appear in any games)
Florida Gulf Coast,2025,NCAA Division I,medium,21,Job Choute,FORWARD,393,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida Gulf Coast,2025,NCAA Division I,medium,21,Jai Sahni,MIDFIELD,80,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida Gulf Coast,2025,NCAA Division I,medium,21,Eduard Garcia,GOALKEEPER,0,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field; not found in stats table (likely did not appear in any games)
Florida Gulf Coast,2025,NCAA Division I,medium,21,Stanley Bazelais,MIDFIELD,0,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field; not found in stats table (likely did not appear in any games)
Florida Gulf Coast,2025,NCAA Division I,medium,21,Ignatius Demark,DEFENSE,1138,https://fgcuathletics.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida International,2025,NCAA Division I,medium,11,Tibo Gobet,DEFENSE,687,https://fiusports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida International,2025,NCAA Division I,medium,11,Owen Travis,DEFENSE,1482,https://fiusports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida International,2025,NCAA Division I,medium,11,Jesse Addae Osei,DEFENSE,9,https://fiusports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida International,2025,NCAA Division I,medium,11,Mathys Lefebvre,MIDFIELD,1248,https://fiusports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida International,2025,NCAA Division I,medium,11,David Boccuzzo,MIDFIELD,1469,https://fiusports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida International,2025,NCAA Division I,medium,11,Nicolas Villalobos,MIDFIELD,1023,https://fiusports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida International,2025,NCAA Division I,medium,11,Scott Neil,MIDFIELD,1171,https://fiusports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida International,2025,NCAA Division I,medium,11,Enrique Mutsoli,FORWARD,698,https://fiusports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida International,2025,NCAA Division I,medium,11,Jo O Dom Ngues,MIDFIELD,1305,https://fiusports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida International,2025,NCAA Division I,medium,11,Damian Mcgregor Wickham,DEFENSE,371,https://fiusports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Florida International,2025,NCAA Division I,medium,11,Johan Arevalo,FORWARD,111,https://fiusports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
George Washington,2025,NCAA Division I,medium,13,Jp Martin,GOALKEEPER,0,https://gwsports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field; not found in stats table (likely did not appear in any games)
George Washington,2025,NCAA Division I,high,13,Tom Macauley,GOALKEEPER,1331,https://gwsports.com/sports/mens-soccer/roster/2025,95% confidence — GK minutes confirmed via official stats PDF; name cross-referenced
George Washington,2025,NCAA Division I,medium,13,Colin Prendergast,DEFENSE,1375,https://gwsports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
George Washington,2025,NCAA Division I,medium,13,Liam Coffey,MIDFIELD,761,https://gwsports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
George Washington,2025,NCAA Division I,medium,13,Alex Nicholson,FORWARD,1160,https://gwsports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
George Washington,2025,NCAA Division I,medium,13,Jaden Dubon,FORWARD,618,https://gwsports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
George Washington,2025,NCAA Division I,medium,13,Louis Saville,FORWARD,547,https://gwsports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
George Washington,2025,NCAA Division I,medium,13,Tommaso Lami,FORWARD,769,https://gwsports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
George Washington,2025,NCAA Division I,medium,13,Yago Torres,FORWARD,0,https://gwsports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field; not found in stats table (likely did not appear in any games)
George Washington,2025,NCAA Division I,medium,13,Nico Medina,MIDFIELD,1205,https://gwsports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
George Washington,2025,NCAA Division I,medium,13,Babacar Fall,FORWARD,449,https://gwsports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
George Washington,2025,NCAA Division I,medium,13,Rashid Seiduaroza,FORWARD,56,https://gwsports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
George Washington,2025,NCAA Division I,medium,13,Sebastian Vainstein,MIDFIELD,0,https://gwsports.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field; not found in stats table (likely did not appear in any games)
Georgia Southern,2025,NCAA Division I,high,7,Nate Martinez,GOALKEEPER,1634,https://gseagles.com/sports/mens-soccer/roster/2025,95% confidence — GK minutes confirmed via official stats PDF; name cross-referenced
Georgia Southern,2025,NCAA Division I,medium,7,Ole Songe,DEFENSE,0,https://gseagles.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field; not found in stats table (likely did not appear in any games)
Georgia Southern,2025,NCAA Division I,medium,7,Zachary Martin,FORWARD,301,https://gseagles.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Georgia Southern,2025,NCAA Division I,medium,7,Edan Sears,DEFENSE,686,https://gseagles.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Georgia Southern,2025,NCAA Division I,medium,7,Manuel Flores,FORWARD,157,https://gseagles.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Georgia Southern,2025,NCAA Division I,medium,7,Jack Ireland,FORWARD,7,https://gseagles.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Georgia Southern,2025,NCAA Division I,medium,7,Finn Steele,DEFENSE,1110,https://gseagles.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Iona University,2025,NCAA Division I,medium,9,Bruno Rivera,MIDFIELD,1341,https://icgaels.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Iona University,2025,NCAA Division I,medium,9,Storm Schmidt Hollensted,MIDFIELD,1430,https://icgaels.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Iona University,2025,NCAA Division I,medium,9,Aitor Jorde,MIDFIELD,736,https://icgaels.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Iona University,2025,NCAA Division I,medium,9,Chris Morandi,MIDFIELD,1015,https://icgaels.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Iona University,2025,NCAA Division I,medium,9,Yannik Vogel,MIDFIELD,1310,https://icgaels.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Iona University,2025,NCAA Division I,medium,9,Riccardo Di Vincenzo,DEFENSE,403,https://icgaels.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Iona University,2025,NCAA Division I,medium,9,Sean Krause Huckleberry,DEFENSE,0,https://icgaels.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field; not found in stats table (likely did not appear in any games)
Iona University,2025,NCAA Division I,medium,9,Matias Mancheno,MIDFIELD,603,https://icgaels.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Iona University,2025,NCAA Division I,high,9,Loukas Georgiou,GOALKEEPER,90,https://icgaels.com/sports/mens-soccer/roster/2025,95% confidence — GK minutes confirmed via official stats PDF; name cross-referenced
Loyola Chicago,2025,NCAA Division I,high,9,Gabe Velasco,GOALKEEPER,711,https://loyolaramblers.com/sports/mens-soccer/roster/2025,95% confidence — GK minutes confirmed via official stats PDF; name cross-referenced
Loyola Chicago,2025,NCAA Division I,medium,9,Tj Cairney,DEFENSE,289,https://loyolaramblers.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Loyola Chicago,2025,NCAA Division I,medium,9,Ben Bischof,MIDFIELD,1137,https://loyolaramblers.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Loyola Chicago,2025,NCAA Division I,medium,9,Hugo Urdiales,FORWARD,948,https://loyolaramblers.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Loyola Chicago,2025,NCAA Division I,medium,9,Jack Mcfeely,MIDFIELD,929,https://loyolaramblers.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Loyola Chicago,2025,NCAA Division I,medium,9,Petar Janjic,FORWARD,865,https://loyolaramblers.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Loyola Chicago,2025,NCAA Division I,medium,9,Angel Mendez,FORWARD,306,https://loyolaramblers.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Loyola Chicago,2025,NCAA Division I,medium,9,Grant Bailey,DEFENSE,788,https://loyolaramblers.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Loyola Chicago,2025,NCAA Division I,medium,9,Kike Morales Bilbao,MIDFIELD,149,https://loyolaramblers.com/sports/mens-soccer/roster/2025,85% confidence — Standard Sidearm CMS; class from academic_year_long JSON field
Loyola Maryland,2025,NCAA Division I,high,13,Ryan Haskell,GOALKEEPER,13,https://loyolagreyhounds.com/sports/mens-soccer/roster/2025,95% confidence — GK minutes confirmed via official stats PDF; name cross-referenced
