college_name,season,confirmed_division,data_confidence,total_graduating_seniors,player_name,player_position,player_minutes_played,official_roster_url,notes
Alfred University,2025-26,D3,85%,8,Jesus De La Torre,Defender,1205,https://gosaxons.com/sports/mens-soccer/roster,Senior
Alfred University,2025-26,D3,85%,8,Xavier Bowman,Forward,1170,https://gosaxons.com/sports/mens-soccer/roster,Senior
Alfred University,2025-26,D3,85%,8,Juan Jose Menendez Gutierrez,Midfielder,930,https://gosaxons.com/sports/mens-soccer/roster,Senior
Alfred University,2025-26,D3,85%,8,Peter Kim-Rivera,Midfielder,20,https://gosaxons.com/sports/mens-soccer/roster,Senior
Alfred University,2025-26,D3,85%,8,Landon Berry,Midfielder,300,https://gosaxons.com/sports/mens-soccer/roster,Senior
Alfred University,2025-26,D3,85%,8,Josh Palmgreen,Defender,53,https://gosaxons.com/sports/mens-soccer/roster,Senior
Alfred University,2025-26,D3,85%,8,Daniel González Sevilla,Goalkeeper,,https://gosaxons.com/sports/mens-soccer/roster,Senior
Allegheny,2025-26,D3,85%,3,Jacob Kubik-Pauw,Defender,1447,https://alleghenygators.com/sports/mens-soccer/roster,Senior
Allegheny,2025-26,D3,85%,3,Renen Frank,Forward,948,https://alleghenygators.com/sports/mens-soccer/roster,Senior
Allegheny,2025-26,D3,85%,3,Adam Rumble,Midfielder,592,https://alleghenygators.com/sports/mens-soccer/roster,Senior
Alma,2025-26,D3,85%,8,Bradshaw Uhlmann,Goalkeeper,833,https://almascots.com/sports/mens-soccer/roster,Senior
Alma,2025-26,D3,85%,8,Landon Soule,Goalkeeper,557,https://almascots.com/sports/mens-soccer/roster,Senior
Alma,2025-26,D3,85%,8,Kaiden Link,Midfielder,1044,https://almascots.com/sports/mens-soccer/roster,Senior
Alma,2025-26,D3,85%,8,Mason Breitschuh,Midfielder,8,https://almascots.com/sports/mens-soccer/roster,Senior
Alma,2025-26,D3,85%,8,Fletcher Van Howe,Forward,769,https://almascots.com/sports/mens-soccer/roster,Senior
Alma,2025-26,D3,85%,8,Christopher Jacobi,Midfielder,85,https://almascots.com/sports/mens-soccer/roster,Senior
Alma,2025-26,D3,85%,8,Raúl Lopez,Midfielder,798,https://almascots.com/sports/mens-soccer/roster,Senior
Alma,2025-26,D3,85%,8,Joshua Harrison,Defender,861,https://almascots.com/sports/mens-soccer/roster,Senior
Alvernia,2025-26,D3,85%,5,Evan  Solley,Goalkeeper,1620,https://auwolves.com/sports/mens-soccer/roster,Graduate Student
Alvernia,2025-26,D3,85%,5,Eli  Klinger,Midfielder,1139,https://auwolves.com/sports/mens-soccer/roster,Senior
Alvernia,2025-26,D3,85%,5,Austin Chambers,Midfielder,1617,https://auwolves.com/sports/mens-soccer/roster,Senior
Alvernia,2025-26,D3,85%,5,Connor Kraycik,Forward,1307,https://auwolves.com/sports/mens-soccer/roster,Senior
Alvernia,2025-26,D3,85%,5,Francisco Sandoval,Defender,120,https://auwolves.com/sports/mens-soccer/roster,Senior
Amherst,2025-26,D3,85%,6,Juan Perez,Goalkeeper,193,https://athletics.amherst.edu/sports/mens-soccer/roster,Senior
Amherst,2025-26,D3,85%,6,Ugnius Selvenis,Defender,,https://athletics.amherst.edu/sports/mens-soccer/roster,Senior
Amherst,2025-26,D3,85%,6,James Street,Midfielder,683,https://athletics.amherst.edu/sports/mens-soccer/roster,Senior
Amherst,2025-26,D3,85%,6,Andrew Tremante,Midfielder,146,https://athletics.amherst.edu/sports/mens-soccer/roster,Senior
Amherst,2025-26,D3,85%,6,Adrian Trott,Defender,875,https://athletics.amherst.edu/sports/mens-soccer/roster,Senior
Amherst,2025-26,D3,85%,6,Ioannis Hadjiyiannis,Forward,302,https://athletics.amherst.edu/sports/mens-soccer/roster,Senior
Anderson (IN),2025-26,D3,0%,0,,,,https://athletics.anderson.edu/sports/msoc/2025-26/roster,Roster data requires JavaScript (JS-rendered SPA)
Arcadia,2025-26,D3,85%,10,Logan Gildea,Goalkeeper,740,https://arcadiaknights.com/sports/mens-soccer/roster,Senior
Arcadia,2025-26,D3,85%,10,Aden Razukiewicz,Goalkeeper,924,https://arcadiaknights.com/sports/mens-soccer/roster,Senior
Arcadia,2025-26,D3,85%,10,Gunnar Swanger,Defender,,https://arcadiaknights.com/sports/mens-soccer/roster,Senior
Arcadia,2025-26,D3,85%,10,Elijah Yoder,Midfielder,,https://arcadiaknights.com/sports/mens-soccer/roster,Senior
Arcadia,2025-26,D3,85%,10,Tylan Mulcahy,Midfielder,,https://arcadiaknights.com/sports/mens-soccer/roster,Senior
Arcadia,2025-26,D3,85%,10,Ethan Torpey,Forward,,https://arcadiaknights.com/sports/mens-soccer/roster,Senior
Arcadia,2025-26,D3,85%,10,Declan Kelly,Midfielder,,https://arcadiaknights.com/sports/mens-soccer/roster,Senior
Arcadia,2025-26,D3,85%,10,Josh Neely,Midfielder,,https://arcadiaknights.com/sports/mens-soccer/roster,Senior
Arcadia,2025-26,D3,85%,10,Sean Lock,Defender,,https://arcadiaknights.com/sports/mens-soccer/roster,Senior
Arcadia,2025-26,D3,85%,10,Jonathan Matthews,Forward,,https://arcadiaknights.com/sports/mens-soccer/roster,Senior
Asbury,2025-26,D3,85%,6,Victor Talemwa,Forward,58,https://asburyeagles.com/sports/mens-soccer/roster,Senior
Asbury,2025-26,D3,85%,6,Jon Gordon,Defender,1282,https://asburyeagles.com/sports/mens-soccer/roster,Senior
Asbury,2025-26,D3,85%,6,Pascal Muller,Midfielder,,https://asburyeagles.com/sports/mens-soccer/roster,Senior
Asbury,2025-26,D3,85%,6,Ethan Kriesch,Midfielder,151,https://asburyeagles.com/sports/mens-soccer/roster,Senior
Asbury,2025-26,D3,85%,6,Andrew Boehnlein,Defender,39,https://asburyeagles.com/sports/mens-soccer/roster,Senior
Asbury,2025-26,D3,85%,6,Crosby Short,Goalkeeper,1018,https://asburyeagles.com/sports/mens-soccer/roster,Senior
Augsburg,2025-26,D3,85%,8,Remus Repcak,Defender,1602,https://athletics.augsburg.edu/sports/mens-soccer/roster,Senior
Augsburg,2025-26,D3,85%,8,Cole Pettit,Defender,1617,https://athletics.augsburg.edu/sports/mens-soccer/roster,Senior
Augsburg,2025-26,D3,85%,8,Joseph Swallen,Midfielder,1110,https://athletics.augsburg.edu/sports/mens-soccer/roster,Senior
Augsburg,2025-26,D3,85%,8,Eric Riera,Defender,1392,https://athletics.augsburg.edu/sports/mens-soccer/roster,Senior
Augsburg,2025-26,D3,85%,8,Samson Gyasi,Defender,324,https://athletics.augsburg.edu/sports/mens-soccer/roster,Senior
Augsburg,2025-26,D3,85%,8,Zachariah Sherian,Midfielder,841,https://athletics.augsburg.edu/sports/mens-soccer/roster,Senior
Augsburg,2025-26,D3,85%,8,Asher Johnson,Midfielder,1215,https://athletics.augsburg.edu/sports/mens-soccer/roster,Senior
Augsburg,2025-26,D3,85%,8,Andrew Ziebarth,Goalkeeper,23,https://athletics.augsburg.edu/sports/mens-soccer/roster,Senior
Augustana (IL),2025-26,D3,85%,4,Sergio Cano Minguet,Midfielder,147,https://athletics.augustana.edu/sports/mens-soccer/roster,Senior
Augustana (IL),2025-26,D3,85%,4,Ethan Wheeler,M/F,655,https://athletics.augustana.edu/sports/mens-soccer/roster,Senior
Augustana (IL),2025-26,D3,85%,4,Caleb Hass,Defender,322,https://athletics.augustana.edu/sports/mens-soccer/roster,Senior
Augustana (IL),2025-26,D3,85%,4,Zachary Beckman,Defender,351,https://athletics.augustana.edu/sports/mens-soccer/roster,Senior
Aurora,2025-26,D3,85%,4,Alex Ageladelis,Goalkeeper,1480,https://athletics.aurora.edu/sports/mens-soccer/roster,Senior
Aurora,2025-26,D3,85%,4,Nick Fiet,Defender,926,https://athletics.aurora.edu/sports/mens-soccer/roster,Senior
Aurora,2025-26,D3,85%,4,Branden Dolezal,Forward,1275,https://athletics.aurora.edu/sports/mens-soccer/roster,Senior
Aurora,2025-26,D3,85%,4,David Peters,Defender,940,https://athletics.aurora.edu/sports/mens-soccer/roster,Senior
Austin College,2025-26,D3,85%,8,Will Woulfe,Defender,,https://www.acroos.com/sports/msoc/2025-26/roster,Senior
Austin College,2025-26,D3,85%,8,Pedro Echeverria,Forward,,https://www.acroos.com/sports/msoc/2025-26/roster,Senior
Austin College,2025-26,D3,85%,8,Pierce Wear,Midfielder,,https://www.acroos.com/sports/msoc/2025-26/roster,Senior
Austin College,2025-26,D3,85%,8,Max Mundorff,Forward,,https://www.acroos.com/sports/msoc/2025-26/roster,Senior
Austin College,2025-26,D3,85%,8,Justin Ajdukovich,Defender,,https://www.acroos.com/sports/msoc/2025-26/roster,Senior
Austin College,2025-26,D3,85%,8,Alejandro Beracochea,Midfielder,,https://www.acroos.com/sports/msoc/2025-26/roster,Senior
Austin College,2025-26,D3,85%,8,Leo Renteria,Midfielder,,https://www.acroos.com/sports/msoc/2025-26/roster,Senior
Austin College,2025-26,D3,85%,8,Sam Spencer,Defender,,https://www.acroos.com/sports/msoc/2025-26/roster,Senior
Averett,2025-26,D3,85%,3,Will Davis,Midfield/Forward,522,https://averettcougars.com/sports/mens-soccer/roster,Senior
Averett,2025-26,D3,85%,3,Joshua Garcia,Midfielder,824,https://averettcougars.com/sports/mens-soccer/roster,Senior
Averett,2025-26,D3,85%,3,Patrick Leslie,Defender,961,https://averettcougars.com/sports/mens-soccer/roster,Senior
Babson,2025-26,D3,85%,5,Liam  Goldstein,Defender,1275,https://babsonathletics.com/sports/mens-soccer/roster,Senior
Babson,2025-26,D3,85%,5,Albion Bacaj,B/F,1199,https://babsonathletics.com/sports/mens-soccer/roster,Graduate Student
Babson,2025-26,D3,85%,5,Joao Araujo,B/M,1387,https://babsonathletics.com/sports/mens-soccer/roster,Senior
Babson,2025-26,D3,85%,5,James Modiano,Midfielder,671,https://babsonathletics.com/sports/mens-soccer/roster,Senior
Babson,2025-26,D3,85%,5,Derek Polanco,Goalkeeper,405,https://babsonathletics.com/sports/mens-soccer/roster,Senior
Baldwin Wallace,2025-26,D3,85%,10,Matt Aspinall,Defender,653,https://bwyellowjackets.com/sports/mens-soccer/roster,Senior
Baldwin Wallace,2025-26,D3,85%,10,Connor Carroll,Defender,4,https://bwyellowjackets.com/sports/mens-soccer/roster,Senior
Baldwin Wallace,2025-26,D3,85%,10,Michael Giganti,Midfielder,197,https://bwyellowjackets.com/sports/mens-soccer/roster,Senior
Baldwin Wallace,2025-26,D3,85%,10,Mike Kane,Forward,623,https://bwyellowjackets.com/sports/mens-soccer/roster,Senior
Baldwin Wallace,2025-26,D3,85%,10,Ben McCauley,Midfielder,1783,https://bwyellowjackets.com/sports/mens-soccer/roster,Senior
Baldwin Wallace,2025-26,D3,85%,10,Owen Reyes,Midfielder,1036,https://bwyellowjackets.com/sports/mens-soccer/roster,Senior
Baldwin Wallace,2025-26,D3,85%,10,Mathew Skladany,Midfielder,1557,https://bwyellowjackets.com/sports/mens-soccer/roster,Senior
Baldwin Wallace,2025-26,D3,85%,10,Mason Starkey,Forward,4,https://bwyellowjackets.com/sports/mens-soccer/roster,Senior
Baldwin Wallace,2025-26,D3,85%,10,Brendan Waters,Midfielder,20,https://bwyellowjackets.com/sports/mens-soccer/roster,Senior
Baldwin Wallace,2025-26,D3,85%,10,Max Yakym,Forward,347,https://bwyellowjackets.com/sports/mens-soccer/roster,Senior
Bard,2025-26,D3,85%,11,Ruemer Fletcher,Goalkeeper,,https://bardathletics.com/sports/mens-soccer/roster,Senior
Bard,2025-26,D3,85%,11,Jamie Coequyt,Midfielder,81,https://bardathletics.com/sports/mens-soccer/roster,Senior
Bard,2025-26,D3,85%,11,James Bird,Defender,1268,https://bardathletics.com/sports/mens-soccer/roster,Senior
Bard,2025-26,D3,85%,11,Henry Skeltis,Defender,1422,https://bardathletics.com/sports/mens-soccer/roster,Senior
Bard,2025-26,D3,85%,11,Brandon Alchy,Midfielder,1208,https://bardathletics.com/sports/mens-soccer/roster,Senior
Bard,2025-26,D3,85%,11,Frankie Perera-Modica,Midfielder,653,https://bardathletics.com/sports/mens-soccer/roster,Senior
Bard,2025-26,D3,85%,11,Pablo Ortega,Midfielder,574,https://bardathletics.com/sports/mens-soccer/roster,Senior
Bard,2025-26,D3,85%,11,Mateo Betelu,Forward/Midfield,950,https://bardathletics.com/sports/mens-soccer/roster,Senior
Bard,2025-26,D3,85%,11,Luca Costanzo,Midfielder,986,https://bardathletics.com/sports/mens-soccer/roster,Senior
Bard,2025-26,D3,85%,11,Benett Hathaway,Defender,15,https://bardathletics.com/sports/mens-soccer/roster,Senior
Bard,2025-26,D3,85%,11,Emmett Olson,Midfielder,1530,https://bardathletics.com/sports/mens-soccer/roster,Senior
Bates,2025-26,D3,85%,8,David Ortiz,Midfielder,151,https://gobatesbobcats.com/sports/mens-soccer/roster,Senior
Bates,2025-26,D3,85%,8,Mauro Kalaora,Midfielder,14,https://gobatesbobcats.com/sports/mens-soccer/roster,Senior
Bates,2025-26,D3,85%,8,Tomas Alberola,Forward,616,https://gobatesbobcats.com/sports/mens-soccer/roster,Senior
Bates,2025-26,D3,85%,8,Sebastian Iacovitti,Midfielder,699,https://gobatesbobcats.com/sports/mens-soccer/roster,Senior
Bates,2025-26,D3,85%,8,Cesar Hoover,Forward,17,https://gobatesbobcats.com/sports/mens-soccer/roster,Senior
Bates,2025-26,D3,85%,8,Wilson Smith,Forward,804,https://gobatesbobcats.com/sports/mens-soccer/roster,Senior
Bates,2025-26,D3,85%,8,Lane Foush&#233;e,Midfielder,844,https://gobatesbobcats.com/sports/mens-soccer/roster,Senior
Bates,2025-26,D3,85%,8,Isaac Nimako,MGR,,https://gobatesbobcats.com/sports/mens-soccer/roster,Senior
Belhaven,2025-26,D3,85%,8,Danny Bahena,Goalkeeper,1620,https://blazers.belhaven.edu/sports/mens-soccer/roster,Senior
Belhaven,2025-26,D3,85%,8,Joshua Ibrahim,Defender,50,https://blazers.belhaven.edu/sports/mens-soccer/roster,Senior
Belhaven,2025-26,D3,85%,8,Avery Anders,Midfielder,1171,https://blazers.belhaven.edu/sports/mens-soccer/roster,Senior
Belhaven,2025-26,D3,85%,8,Matt Smith,Midfielder,1440,https://blazers.belhaven.edu/sports/mens-soccer/roster,Senior
Belhaven,2025-26,D3,85%,8,Carlos  Loza,Midfielder,640,https://blazers.belhaven.edu/sports/mens-soccer/roster,Senior
Belhaven,2025-26,D3,85%,8,Samuel Hadley,Midfielder,1119,https://blazers.belhaven.edu/sports/mens-soccer/roster,Senior
Belhaven,2025-26,D3,85%,8,Anthony Gaspard,Midfielder,59,https://blazers.belhaven.edu/sports/mens-soccer/roster,Senior
Belhaven,2025-26,D3,85%,8,Devin Ryan,Forward,135,https://blazers.belhaven.edu/sports/mens-soccer/roster,Senior
Beloit,2025-26,D3,85%,6,Henry Amini,Goalkeeper,11,https://beloitcollegeathletics.com/sports/mens-soccer/roster,Senior
Beloit,2025-26,D3,85%,6,Marco Castillo,,,https://beloitcollegeathletics.com/sports/mens-soccer/roster,Senior
Beloit,2025-26,D3,85%,6,Colin Frank,Defender/Midfielder,1022,https://beloitcollegeathletics.com/sports/mens-soccer/roster,Senior
Beloit,2025-26,D3,85%,6,Juan Calzada,Forward,1117,https://beloitcollegeathletics.com/sports/mens-soccer/roster,Senior
Beloit,2025-26,D3,85%,6,Melvin Salazar,Defender,743,https://beloitcollegeathletics.com/sports/mens-soccer/roster,Senior
Beloit,2025-26,D3,85%,6,Evan Miranda,Defender/Midfielder,1471,https://beloitcollegeathletics.com/sports/mens-soccer/roster,Senior
Benedictine (IL),2025-26,D3,85%,7,Thomas Suchecki,Midfielder,1194,https://benueagles.com/sports/mens-soccer/roster,Senior
Benedictine (IL),2025-26,D3,85%,7,Dawid Molek,Forward,1067,https://benueagles.com/sports/mens-soccer/roster,Senior
Benedictine (IL),2025-26,D3,85%,7,Carter Boberg,Forward,685,https://benueagles.com/sports/mens-soccer/roster,Senior
Benedictine (IL),2025-26,D3,85%,7,Alex Krzos,Midfielder,1337,https://benueagles.com/sports/mens-soccer/roster,Senior
Benedictine (IL),2025-26,D3,85%,7,Colin McKinney,Defender,824,https://benueagles.com/sports/mens-soccer/roster,Senior
Benedictine (IL),2025-26,D3,85%,7,Sammy McNamara,Defender,653,https://benueagles.com/sports/mens-soccer/roster,Senior
Benedictine (IL),2025-26,D3,85%,7,Raul Jasso,Goalkeeper,,https://benueagles.com/sports/mens-soccer/roster,Senior
Berea,2025-26,D3,85%,1,Eris Acosta,Goalkeeper,1193,https://bereaathletics.com/sports/mens-soccer/roster,Senior
Berry,2025-26,D3,85%,9,Isaac Vardy,Defender,90,https://berryvikings.com/sports/mens-soccer/roster,Senior
Berry,2025-26,D3,85%,9,Alex Forrand,Defender,654,https://berryvikings.com/sports/mens-soccer/roster,Senior
Berry,2025-26,D3,85%,9,Brock Shoultz,Midfielder,1372,https://berryvikings.com/sports/mens-soccer/roster,Senior
Berry,2025-26,D3,85%,9,Lucas Stevenson,Midfielder,702,https://berryvikings.com/sports/mens-soccer/roster,Senior
Berry,2025-26,D3,85%,9,Max Albertson,Forward,1201,https://berryvikings.com/sports/mens-soccer/roster,Senior
Berry,2025-26,D3,85%,9,Charlie  Stokes,Defender,888,https://berryvikings.com/sports/mens-soccer/roster,Senior
Berry,2025-26,D3,85%,9,Mitch Register,Defender,1420,https://berryvikings.com/sports/mens-soccer/roster,Graduate Student
Berry,2025-26,D3,85%,9,Andy Guzman,Defender,1335,https://berryvikings.com/sports/mens-soccer/roster,Senior
Berry,2025-26,D3,85%,9,Alex Guzman,Forward,707,https://berryvikings.com/sports/mens-soccer/roster,Graduate Student
Bethany (WV),2025-26,D3,0%,0,,,,https://bethanybison.com/sports/mens-soccer/roster,No graduating players found (sidearm)
Bethany Lutheran,2025-26,D3,85%,7,Dylan Ortiz,Midfielder,,https://blcvikings.com/sports/mens-soccer/roster,Senior
Bethany Lutheran,2025-26,D3,85%,7,Oscar Peraza,Defender,457,https://blcvikings.com/sports/mens-soccer/roster,Senior
Bethany Lutheran,2025-26,D3,85%,7,Gijs van Eldik,Forward,438,https://blcvikings.com/sports/mens-soccer/roster,Senior
Bethany Lutheran,2025-26,D3,85%,7,Santiago Rios,Midfielder,1685,https://blcvikings.com/sports/mens-soccer/roster,Senior
Bethany Lutheran,2025-26,D3,85%,7,William Shade,Defender,399,https://blcvikings.com/sports/mens-soccer/roster,Senior
Bethany Lutheran,2025-26,D3,85%,7,Danny Pilot,Defender,320,https://blcvikings.com/sports/mens-soccer/roster,Senior
Bethany Lutheran,2025-26,D3,85%,7,Bryan Jaimes,Midfielder,472,https://blcvikings.com/sports/mens-soccer/roster,Senior
Bethel (MN),2025-26,D3,85%,5,David Erickson,Defender,1140,https://athletics.bethel.edu/sports/mens-soccer/roster,Senior
Bethel (MN),2025-26,D3,85%,5,Ryan Swanda,Defender,1655,https://athletics.bethel.edu/sports/mens-soccer/roster,Senior
Bethel (MN),2025-26,D3,85%,5,Jordan Ross,Forward,1609,https://athletics.bethel.edu/sports/mens-soccer/roster,Senior
Bethel (MN),2025-26,D3,85%,5,Dylan Magistad,Midfield/Defense,1434,https://athletics.bethel.edu/sports/mens-soccer/roster,Senior
Bethel (MN),2025-26,D3,85%,5,Silas Ihde,Defender,1253,https://athletics.bethel.edu/sports/mens-soccer/roster,Senior
Blackburn,2025-26,D3,85%,3,Henry Ibarguen-Londono,Forward,,https://www.blackburnbeavers.com/sports/msoc/2025-26/roster,Senior
Blackburn,2025-26,D3,85%,3,Landan Tribble,Defender,,https://www.blackburnbeavers.com/sports/msoc/2025-26/roster,Senior
Blackburn,2025-26,D3,85%,3,Tyler Marconi,Forward,,https://www.blackburnbeavers.com/sports/msoc/2025-26/roster,Senior
Bluffton,2025-26,D3,85%,4,Breshon Jacobs,Goalkeeper,,https://blufftonbeavers.com/sports/msoc/2025-26/roster,Senior
Bluffton,2025-26,D3,85%,4,Alex Brown,Midfielder,,https://blufftonbeavers.com/sports/msoc/2025-26/roster,Senior
Bluffton,2025-26,D3,85%,4,Andrew Phillips,Defender,,https://blufftonbeavers.com/sports/msoc/2025-26/roster,Senior
Bluffton,2025-26,D3,85%,4,Leonardo Campos,Midfielder,,https://blufftonbeavers.com/sports/msoc/2025-26/roster,Senior
Bowdoin,2025-26,D3,85%,1,Tyler Huck,Midfielder,,https://athletics.bowdoin.edu/sports/mens-soccer/roster,Senior
Brandeis,2025-26,D3,85%,8,Adam Henry,Goalkeeper,,https://brandeisjudges.com/sports/mens-soccer/roster,Graduate Student
Brandeis,2025-26,D3,85%,8,Elan Romo,Forward,,https://brandeisjudges.com/sports/mens-soccer/roster,Senior
Brandeis,2025-26,D3,85%,8,Rainer Osselmann-Chai,Midfielder,,https://brandeisjudges.com/sports/mens-soccer/roster,Senior
Brandeis,2025-26,D3,85%,8,Slater Loffredo,Midfielder,,https://brandeisjudges.com/sports/mens-soccer/roster,Senior
Brandeis,2025-26,D3,85%,8,Reid Etzbach,Defender,,https://brandeisjudges.com/sports/mens-soccer/roster,Senior
Brandeis,2025-26,D3,85%,8,Nico Beninda,Midfielder,,https://brandeisjudges.com/sports/mens-soccer/roster,Senior
Brandeis,2025-26,D3,85%,8,Josh Andrews,Forward,,https://brandeisjudges.com/sports/mens-soccer/roster,Senior
Brandeis,2025-26,D3,85%,8,Tyler Correnti,Goalkeeper,1617,https://brandeisjudges.com/sports/mens-soccer/roster,Senior
Brevard,2025-26,D3,85%,7,Leonardo Zabeu,Defender,1065,https://bctornados.com/sports/mens-soccer/roster,Graduate Student
Brevard,2025-26,D3,85%,7,Roi Kedar,Midfielder,217,https://bctornados.com/sports/mens-soccer/roster,Graduate Student
Brevard,2025-26,D3,85%,7,Caue dos Santos,Midfielder,1146,https://bctornados.com/sports/mens-soccer/roster,Senior
Brevard,2025-26,D3,85%,7,Tristan Bayssade,Forward,1006,https://bctornados.com/sports/mens-soccer/roster,Graduate Student
Brevard,2025-26,D3,85%,7,Martin Moguel Aguilar,Defender,1106,https://bctornados.com/sports/mens-soccer/roster,Senior
Brevard,2025-26,D3,85%,7,Hayden Domingo,Defender,369,https://bctornados.com/sports/mens-soccer/roster,Senior
Brevard,2025-26,D3,85%,7,Will Finney,Forward,284,https://bctornados.com/sports/mens-soccer/roster,Senior
Bridgewater (VA),2025-26,D3,85%,2,Will Flores,Defender,,https://bridgewatereagles.com/sports/mens-soccer/roster,Senior
Bridgewater (VA),2025-26,D3,85%,2,Jayden Buckles,Midfielder,,https://bridgewatereagles.com/sports/mens-soccer/roster,Senior
Bridgewater State,2025-26,D3,85%,2,Will Flores,Defender,,https://bridgewatereagles.com/sports/mens-soccer/roster,Senior
Bridgewater State,2025-26,D3,85%,2,Jayden Buckles,Midfielder,,https://bridgewatereagles.com/sports/mens-soccer/roster,Senior
Bryn Athyn,2025-26,D3,85%,3,Miguel Martins,Defender,614,https://brynathynathletics.com/sports/mens-soccer/roster,Senior
Bryn Athyn,2025-26,D3,85%,3,Justin Lykunov,Forward,1194,https://brynathynathletics.com/sports/mens-soccer/roster,Senior
Bryn Athyn,2025-26,D3,85%,3,Troy Billingslea,Goalkeeper,1023,https://brynathynathletics.com/sports/mens-soccer/roster,Senior
Buena Vista,2025-26,D3,85%,1,Daniel Martinez,Midfielder,89,https://bvuathletics.com/sports/mens-soccer/roster,Senior
Cairn,2025-26,D3,85%,9,Zach Knudsen,D/M,581,https://www.cairnhighlanders.com/sports/mens-soccer/roster,Senior
Cairn,2025-26,D3,85%,9,Youngan Kim,Forward,242,https://www.cairnhighlanders.com/sports/mens-soccer/roster,Senior
Cairn,2025-26,D3,85%,9,Jonathan Akers,Defender,194,https://www.cairnhighlanders.com/sports/mens-soccer/roster,Senior
